,person_id,name,field_goals_made,field_goals_ast,field_goals_missed,times_ball_lost,times_ball_stolen,fouls,games_played,field_goals_blocked,free_throws_made,free_throws_missed,rebounds,points,three-pointers
855,2456.0,Cezary Trybanski,5.0,0.0,16.0,10.0,1.0,17.0,17.0,7.0,5.0,7.0,13.0,19006.0,188.0
856,2453.0,Predrag Savovic,29.0,22.0,64.0,21.0,14.0,34.0,26.0,1.0,21.0,8.0,25.0,2166.0,20.0
857,2402.0,Dajuan Wagner,346.0,192.0,596.0,133.0,68.0,207.0,101.0,14.0,160.0,47.0,141.0,20278.0,185.0
858,2408.0,Melvin Ely,750.0,252.0,877.0,374.0,94.0,751.0,354.0,194.0,413.0,245.0,1172.0,8410.0,62.0
859,2432.0,Tito Maddox,3.0,5.0,9.0,3.0,3.0,4.0,6.0,1.0,4.0,3.0,7.0,39557.0,515.0
860,2428.0,Vincent Yarbrough,166.0,125.0,252.0,80.0,55.0,140.0,57.0,32.0,48.0,13.0,159.0,39018.0,415.0
861,2253.0,Sean Lampley,67.0,30.0,76.0,26.0,7.0,43.0,40.0,4.0,61.0,29.0,91.0,6775.0,56.0
862,1572.0,Nate Huffman,9.0,5.0,16.0,3.0,1.0,14.0,7.0,3.0,5.0,3.0,23.0,0.0,0.0
863,2366.0,Mike Wilks,212.0,267.0,307.0,112.0,77.0,204.0,202.0,10.0,118.0,38.0,225.0,66291.0,794.0
864,2321.0,Paul Shirley,15.0,7.0,23.0,10.0,1.0,13.0,14.0,1.0,3.0,4.0,19.0,584.0,11.0
865,2541.0,Antoine Rigaudeau,5.0,6.0,21.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,6.0,9283.0,73.0
866,2441.0,Jamal Sampson,50.0,26.0,49.0,33.0,8.0,91.0,60.0,32.0,31.0,26.0,229.0,94685.0,980.0
867,1766.0,Maceo Baston,105.0,25.0,65.0,54.0,24.0,144.0,91.0,43.0,71.0,25.0,172.0,10708.0,102.0
868,2427.0,Roger Mason Jr.,1154.0,662.0,1684.0,353.0,183.0,694.0,491.0,72.0,298.0,47.0,884.0,14031.0,112.0
869,2442.0,Chris Owens,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35471.0,460.0
870,2548.0,Dwyane Wade,7804.0,5250.0,8422.0,3058.0,1498.0,2203.0,942.0,796.0,5352.0,1626.0,4504.0,11295.0,105.0
871,2617.0,Udonis Haslem,2550.0,699.0,2661.0,779.0,394.0,2044.0,822.0,238.0,1182.0,377.0,5548.0,198.0,0.0
872,2584.0,Willie Green,2322.0,959.0,3117.0,677.0,376.0,1195.0,690.0,102.0,666.0,204.0,1241.0,20929.0,215.0
873,2594.0,Kyle Korver,3740.0,1953.0,4747.0,1185.0,748.0,2330.0,1109.0,355.0,1181.0,168.0,3356.0,22809.0,272.0
874,2560.0,Zarko Cabarkapa,224.0,82.0,304.0,117.0,32.0,217.0,139.0,25.0,142.0,52.0,298.0,10417.0,102.0
875,2575.0,Luke Walton,1018.0,1272.0,1355.0,572.0,306.0,803.0,528.0,99.0,356.0,142.0,1549.0,229.0,0.0
876,2572.0,Josh Howard,2628.0,766.0,3228.0,686.0,510.0,1272.0,484.0,259.0,1355.0,403.0,2737.0,5950.0,58.0
877,2605.0,Marquis Daniels,1686.0,923.0,2047.0,616.0,486.0,858.0,518.0,133.0,634.0,237.0,1480.0,2150.0,9.0
878,2693.0,Keith McLeod,346.0,518.0,630.0,239.0,138.0,351.0,193.0,27.0,303.0,77.0,257.0,2844.0,20.0
879,2547.0,Chris Bosh,5947.0,1722.0,6120.0,1742.0,710.0,2189.0,857.0,896.0,4281.0,1072.0,7311.0,12246.0,158.0
880,2556.0,Marcus Banks,716.0,689.0,928.0,417.0,256.0,660.0,330.0,56.0,441.0,135.0,494.0,19.0,1.0
881,2602.0,Jerome Beasley,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1807.0,31.0
882,2546.0,Carmelo Anthony,9176.0,3161.0,11273.0,2823.0,1114.0,3370.0,1124.0,558.0,5927.0,1343.0,7004.0,26739.0,314.0
883,1922.0,Francisco Elson,701.0,250.0,763.0,344.0,215.0,997.0,443.0,246.0,257.0,114.0,1583.0,741.0,1.0
884,1052.0,Ben Handlogten,62.0,16.0,60.0,26.0,7.0,79.0,34.0,8.0,23.0,17.0,112.0,29745.0,280.0
885,2221.0,Raul Lopez,273.0,422.0,353.0,211.0,82.0,274.0,109.0,5.0,122.0,21.0,190.0,471.0,0.0
886,2562.0,Sasha Pavlovic,1045.0,509.0,1534.0,444.0,267.0,1008.0,533.0,96.0,312.0,161.0,973.0,17026.0,192.0
887,2544.0,LeBron James,12630.0,9181.0,12558.0,4387.0,1973.0,2415.0,1271.0,944.0,7281.0,2627.0,9434.0,15301.0,192.0
888,2443.0,Darius Songaila,1369.0,556.0,1377.0,462.0,308.0,1154.0,471.0,97.0,481.0,92.0,1593.0,14037.0,121.0
889,2554.0,Mickael Pietrus,1559.0,425.0,2092.0,548.0,355.0,1228.0,528.0,226.0,671.0,338.0,1648.0,23705.0,287.0
890,2564.0,Boris Diaw,3674.0,3555.0,3776.0,1824.0,614.0,2214.0,1024.0,498.0,1017.0,406.0,4475.0,2039.0,11.0
891,2561.0,David West,5291.0,2047.0,5446.0,1527.0,694.0,2361.0,926.0,753.0,2423.0,534.0,6106.0,10758.0,122.0
892,2553.0,Jarvis Hayes,1332.0,428.0,1885.0,364.0,301.0,817.0,409.0,54.0,352.0,91.0,1265.0,223.0,0.0
893,2581.0,Steve Blake,1985.0,3325.0,2989.0,1160.0,567.0,1253.0,837.0,63.0,481.0,141.0,1759.0,651.0,8.0
894,2639.0,Britton Johnsen,23.0,16.0,53.0,15.0,7.0,36.0,23.0,1.0,7.0,7.0,53.0,1772.0,8.0
895,2552.0,Michael Sweetney,541.0,136.0,566.0,252.0,68.0,538.0,220.0,107.0,367.0,171.0,1008.0,4034.0,45.0
896,2557.0,Luke Ridnour,2833.0,3594.0,3721.0,1305.0,786.0,1724.0,796.0,154.0,1247.0,197.0,1817.0,30320.0,230.0
897,2499.0,Richie Frahm,173.0,82.0,244.0,35.0,35.0,115.0,125.0,10.0,50.0,11.0,160.0,31481.0,299.0
898,2549.0,Chris Kaman,3282.0,888.0,3418.0,1486.0,310.0,1996.0,707.0,897.0,1291.0,440.0,5309.0,576.0,2.0
899,2558.0,Reece Gaines,47.0,49.0,98.0,26.0,16.0,41.0,61.0,3.0,20.0,13.0,52.0,8466.0,85.0
900,2574.0,Jason Kapono,1282.0,402.0,1630.0,319.0,176.0,765.0,468.0,24.0,268.0,50.0,808.0,11005.0,91.0
901,1765.0,Torraye Braggs,18.0,7.0,21.0,15.0,4.0,35.0,19.0,2.0,8.0,4.0,50.0,16712.0,144.0
902,2565.0,Zoran Planinic,191.0,159.0,281.0,117.0,56.0,231.0,138.0,7.0,128.0,62.0,193.0,8813.0,110.0
903,2545.0,Darko Milicic,1158.0,394.0,1367.0,561.0,197.0,1067.0,444.0,598.0,402.0,293.0,1914.0,26.0,1.0
904,2551.0,T.J. Ford,1793.0,2436.0,2342.0,1028.0,487.0,958.0,418.0,55.0,990.0,224.0,1305.0,12136.0,125.0
905,2569.0,Ndudi Ebi,17.0,4.0,18.0,6.0,1.0,13.0,17.0,5.0,6.0,7.0,19.0,38.0,2.0
906,2632.0,Kirk Penney,2.0,2.0,7.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,7810.0,65.0
907,2590.0,Mo Williams,3832.0,3755.0,4966.0,1745.0,670.0,1940.0,770.0,113.0,1460.0,214.0,2135.0,113.0,0.0
908,2580.0,Travis Hansen,44.0,19.0,81.0,14.0,9.0,64.0,36.0,9.0,20.0,5.0,67.0,1987.0,11.0
909,2585.0,Zaza Pachulia,2350.0,1262.0,2707.0,1307.0,695.0,2597.0,980.0,343.0,2046.0,671.0,5735.0,993.0,7.0
910,2550.0,Kirk Hinrich,3377.0,4102.0,4836.0,1553.0,930.0,2455.0,841.0,235.0,1363.0,335.0,2482.0,22618.0,229.0
911,2669.0,Linton Johnson,228.0,62.0,324.0,98.0,83.0,265.0,141.0,61.0,72.0,31.0,476.0,4815.0,44.0
912,2586.0,Keith Bogans,1415.0,842.0,2193.0,553.0,413.0,1202.0,639.0,65.0,553.0,222.0,1748.0,1330.0,3.0
913,2414.0,Curtis Borchardt,94.0,60.0,130.0,67.0,14.0,192.0,76.0,44.0,66.0,23.0,267.0,126.0,1.0
914,2604.0,Theron Smith,60.0,34.0,116.0,38.0,10.0,75.0,49.0,9.0,20.0,4.0,151.0,226.0,1.0
915,2571.0,Leandro Barbosa,3300.0,1710.0,3880.0,1020.0,674.0,1610.0,819.0,117.0,1208.0,261.0,1671.0,121.0,0.0
916,2679.0,Matt Carroll,989.0,305.0,1413.0,287.0,213.0,687.0,422.0,59.0,587.0,110.0,834.0,58.0,0.0
917,2563.0,Dahntay Jones,1188.0,521.0,1509.0,500.0,257.0,1232.0,585.0,144.0,830.0,273.0,1068.0,12121.0,93.0
918,2566.0,Travis Outlaw,1926.0,488.0,2605.0,497.0,319.0,1024.0,587.0,371.0,897.0,308.0,1897.0,452.0,7.0
919,2559.0,Troy Bell,4.0,3.0,11.0,4.0,0.0,6.0,5.0,0.0,3.0,0.0,3.0,278.0,0.0
920,2570.0,Kendrick Perkins,1625.0,781.0,1445.0,1183.0,253.0,2244.0,745.0,864.0,772.0,525.0,4366.0,838.0,2.0
921,2079.0,Kaniel Dickens,8.0,2.0,11.0,3.0,2.0,8.0,13.0,1.0,1.0,1.0,12.0,56.0,0.0
922,2567.0,Brian Cook,887.0,240.0,1135.0,239.0,127.0,800.0,390.0,129.0,215.0,59.0,1083.0,22695.0,255.0
923,2592.0,James Jones,1128.0,350.0,1692.0,217.0,213.0,911.0,631.0,211.0,506.0,99.0,1186.0,45513.0,496.0
924,2682.0,Alex Garcia,19.0,18.0,40.0,9.0,5.0,15.0,10.0,1.0,4.0,2.0,15.0,16931.0,170.0
925,2648.0,Ronald Dupree,207.0,97.0,283.0,89.0,55.0,246.0,137.0,26.0,105.0,87.0,332.0,10891.0,90.0
926,2582.0,Slavko Vranes,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16498.0,131.0
927,2599.0,Brandon Hunter,84.0,22.0,95.0,42.0,16.0,83.0,59.0,7.0,36.0,40.0,176.0,27837.0,285.0
928,2137.0,Ime Udoka,603.0,303.0,842.0,217.0,204.0,526.0,288.0,53.0,185.0,79.0,905.0,9874.0,67.0
929,2440.0,Matt Barnes,2656.0,1622.0,3434.0,1119.0,679.0,2365.0,886.0,422.0,974.0,339.0,4107.0,36102.0,428.0
930,2573.0,Maciej Lampe,88.0,20.0,128.0,33.0,7.0,79.0,61.0,10.0,20.0,11.0,134.0,18337.0,166.0
931,2466.0,Maurice Carter,11.0,4.0,24.0,9.0,0.0,10.0,9.0,0.0,15.0,4.0,11.0,35489.0,301.0
932,2241.0,Omar Cook,16.0,42.0,32.0,14.0,15.0,20.0,18.0,1.0,3.0,3.0,11.0,1065.0,11.0
933,2667.0,Desmond Penigar,14.0,3.0,14.0,6.0,2.0,14.0,10.0,2.0,4.0,0.0,24.0,15960.0,118.0
934,2673.0,Hiram Fuller,3.0,2.0,5.0,4.0,0.0,5.0,3.0,1.0,2.0,4.0,11.0,33490.0,457.0
935,2668.0,Josh Davis,56.0,19.0,93.0,21.0,17.0,73.0,57.0,5.0,21.0,8.0,115.0,1087.0,6.0
936,2724.0,Desmond Ferguson,5.0,1.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0
937,2568.0,Carlos Delfino,1414.0,854.0,2120.0,496.0,443.0,804.0,486.0,85.0,477.0,151.0,1761.0,11159.0,110.0
938,2734.0,Devin Harris,3134.0,3513.0,4096.0,1521.0,896.0,1933.0,867.0,174.0,2514.0,658.0,1937.0,13937.0,139.0
939,2755.0,Kevin Martin,3703.0,1309.0,4784.0,1164.0,624.0,1337.0,683.0,76.0,3447.0,512.0,2186.0,17471.0,263.0
940,2757.0,Beno Udrih,2589.0,2675.0,3000.0,1119.0,547.0,1204.0,776.0,65.0,959.0,193.0,1623.0,3945.0,47.0
941,2730.0,Dwight Howard,6297.0,1490.0,4404.0,2987.0,1002.0,3853.0,1115.0,2009.0,4836.0,3712.0,13089.0,21440.0,208.0
942,2749.0,Jameer Nelson,3548.0,4139.0,4545.0,1670.0,720.0,2052.0,790.0,62.0,1153.0,269.0,2397.0,3241.0,27.0
943,2420.0,Nenad Krstic,1678.0,334.0,1728.0,485.0,160.0,1259.0,404.0,279.0,740.0,276.0,2221.0,39443.0,483.0
944,2555.0,Nick Collison,2122.0,894.0,1852.0,841.0,427.0,2471.0,858.0,455.0,876.0,331.0,4516.0,13364.0,174.0
945,2741.0,Robert Swift,170.0,19.0,162.0,68.0,22.0,219.0,90.0,84.0,70.0,44.0,366.0,35248.0,436.0
946,2733.0,Shaun Livingston,1872.0,2208.0,2009.0,935.0,516.0,1338.0,721.0,280.0,826.0,221.0,1791.0,10586.0,105.0
947,2863.0,Damien Wilkins,1297.0,757.0,1724.0,503.0,412.0,921.0,527.0,125.0,683.0,188.0,1292.0,11546.0,120.0
948,2763.0,Lionel Chalmers,40.0,45.0,78.0,23.0,12.0,28.0,31.0,0.0,14.0,8.0,30.0,27730.0,335.0
949,2772.0,Trevor Ariza,3712.0,2199.0,5086.0,1374.0,1468.0,2050.0,1014.0,327.0,1594.0,599.0,4894.0,158.0,0.0
950,2745.0,Kirk Snyder,475.0,234.0,598.0,195.0,84.0,322.0,192.0,67.0,248.0,107.0,466.0,5306.0,30.0
951,2756.0,Sasha Vujacic,1045.0,716.0,1649.0,319.0,327.0,863.0,538.0,31.0,394.0,65.0,1045.0,5818.0,52.0
952,2743.0,Kris Humphries,1969.0,522.0,2303.0,663.0,313.0,1423.0,749.0,441.0,1080.0,451.0,4105.0,100.0,0.0
953,2738.0,Andre Iguodala,4660.0,4716.0,5436.0,2070.0,1643.0,2050.0,1114.0,561.0,2663.0,1079.0,5520.0,49.0,0.0
954,2754.0,Tony Allen,2441.0,1026.0,2697.0,1048.0,1099.0,1869.0,762.0,312.0,1294.0,513.0,2701.0,25528.0,296.0
955,2744.0,Al Jefferson,5736.0,1238.0,5763.0,1134.0,574.0,2268.0,832.0,1018.0,1893.0,782.0,7177.0,1378.0,10.0
956,2747.0,JR Smith,3952.0,1841.0,5464.0,1181.0,878.0,2004.0,858.0,187.0,1371.0,499.0,2714.0,26834.0,334.0
957,2737.0,Rafael Araujo,150.0,38.0,226.0,109.0,48.0,305.0,132.0,15.0,73.0,34.0,382.0,11615.0,118.0
958,2588.0,Matt Bonner,1672.0,526.0,1931.0,285.0,265.0,1274.0,733.0,204.0,314.0,90.0,2260.0,396.0,1.0
959,2762.0,Peter John Ramos,5.0,0.0,5.0,3.0,0.0,4.0,5.0,1.0,1.0,1.0,4.0,9288.0,118.0
960,2735.0,Josh Childress,1308.0,579.0,1185.0,429.0,328.0,704.0,368.0,175.0,741.0,209.0,1789.0,1525.0,12.0
961,2746.0,Josh Smith,4904.0,2721.0,5962.0,2113.0,1048.0,2516.0,863.0,1661.0,2291.0,1340.0,6451.0,2694.0,5.0
962,2761.0,Jackson Vroman,108.0,51.0,157.0,85.0,37.0,185.0,83.0,30.0,69.0,50.0,261.0,875.0,1.0
963,2657.0,Yuta Tabuse,1.0,3.0,5.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,4.0,615.0,2.0
964,2767.0,Royal Ivey,584.0,484.0,865.0,245.0,216.0,727.0,449.0,36.0,221.0,89.0,528.0,811.0,3.0
965,2758.0,David Harrison,364.0,43.0,324.0,212.0,61.0,557.0,182.0,177.0,197.0,176.0,538.0,308.0,4.0
966,2760.0,Anderson Varejao,1732.0,713.0,1672.0,567.0,518.0,1595.0,606.0,394.0,926.0,541.0,4372.0,925.0,4.0
967,2731.0,Emeka Okafor,2870.0,503.0,2718.0,930.0,397.0,1662.0,571.0,950.0,1299.0,928.0,5657.0,931.0,4.0
968,2774.0,Bernard Robinson,195.0,117.0,274.0,104.0,98.0,199.0,113.0,14.0,134.0,37.0,300.0,11662.0,159.0
969,2740.0,Andris Biedrins,1361.0,441.0,917.0,449.0,315.0,1572.0,485.0,556.0,358.0,354.0,3456.0,11605.0,120.0
970,2804.0,Andres Nocioni,1845.0,574.0,2420.0,692.0,204.0,1371.0,486.0,210.0,916.0,232.0,2171.0,16660.0,139.0
971,2732.0,Ben Gordon,3759.0,1784.0,4933.0,1481.0,490.0,1658.0,709.0,107.0,1974.0,331.0,1788.0,96.0,1.0
972,2736.0,Luol Deng,4923.0,1949.0,5901.0,1393.0,852.0,1473.0,864.0,422.0,2344.0,701.0,5240.0,229.0,0.0
973,2876.0,Jared Reiner,23.0,13.0,43.0,22.0,8.0,74.0,41.0,13.0,4.0,10.0,101.0,527.0,5.0
974,2768.0,Chris Duhon,1295.0,2593.0,2009.0,887.0,455.0,936.0,578.0,34.0,558.0,158.0,1313.0,20.0,0.0
975,2739.0,Luke Jackson,80.0,56.0,142.0,48.0,24.0,68.0,62.0,3.0,51.0,18.0,84.0,399.0,1.0
976,2788.0,DJ Mbenga,177.0,41.0,196.0,83.0,35.0,282.0,204.0,134.0,52.0,33.0,328.0,151.0,1.0
977,2624.0,Quinton Ross,736.0,410.0,1013.0,203.0,248.0,808.0,418.0,121.0,276.0,110.0,905.0,1608.0,13.0
978,2845.0,Erik Daniels,6.0,4.0,12.0,5.0,2.0,6.0,15.0,0.0,0.0,0.0,18.0,168.0,2.0
979,2742.0,Sebastian Telfair,1465.0,1872.0,2305.0,827.0,400.0,1178.0,535.0,70.0,707.0,203.0,860.0,630.0,2.0
980,2823.0,John Edwards,39.0,7.0,49.0,20.0,5.0,86.0,55.0,16.0,15.0,10.0,60.0,39.0,0.0
981,2435.0,Mario Kasun,76.0,10.0,86.0,41.0,9.0,154.0,67.0,14.0,42.0,23.0,182.0,521.0,3.0
982,2776.0,Pape Sow,77.0,11.0,109.0,40.0,33.0,165.0,68.0,23.0,61.0,29.0,213.0,13.0,0.0
983,2852.0,Awvee Storey,58.0,21.0,82.0,15.0,10.0,65.0,51.0,2.0,22.0,21.0,80.0,2372.0,24.0
984,2782.0,Matt Freije,50.0,24.0,118.0,19.0,14.0,50.0,34.0,3.0,9.0,4.0,73.0,351.0,4.0
985,2770.0,Justin Reed,168.0,65.0,253.0,77.0,30.0,218.0,111.0,18.0,119.0,41.0,181.0,1508.0,5.0
986,2857.0,Andre Barrett,85.0,128.0,144.0,42.0,25.0,64.0,59.0,1.0,23.0,8.0,66.0,94.0,0.0
987,2764.0,Donta Smith,57.0,48.0,78.0,29.0,31.0,66.0,52.0,5.0,38.0,20.0,62.0,12469.0,119.0
988,2753.0,Delonte West,1539.0,1470.0,1889.0,664.0,449.0,828.0,410.0,171.0,607.0,129.0,1218.0,18554.0,263.0
989,2798.0,Horace Jenkins,15.0,9.0,30.0,7.0,5.0,5.0,13.0,1.0,12.0,1.0,9.0,3822.0,28.0
990,2367.0,Geno Carlisle,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,52299.0,604.0
991,2451.0,Corsley Edwards,9.0,3.0,20.0,2.0,3.0,17.0,9.0,4.0,7.0,5.0,23.0,12362.0,108.0
992,2766.0,Antonio Burks,68.0,101.0,115.0,45.0,30.0,63.0,69.0,1.0,18.0,17.0,48.0,20766.0,204.0
993,2784.0,Luis Flores,13.0,10.0,13.0,10.0,1.0,8.0,13.0,0.0,2.0,0.0,3.0,2727.0,24.0
994,2825.0,Ibrahim Kutluay,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23962.0,261.0
995,2839.0,James Thomas,21.0,5.0,16.0,14.0,4.0,50.0,29.0,7.0,10.0,10.0,75.0,6806.0,58.0
996,2775.0,Ha Ha,28.0,3.0,26.0,26.0,4.0,64.0,41.0,13.0,14.0,14.0,66.0,21945.0,241.0
997,2765.0,Andre Emmett,5.0,1.0,5.0,3.0,2.0,5.0,9.0,1.0,6.0,4.0,7.0,7594.0,56.0
998,2688.0,Brandin Knight,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21490.0,171.0
999,2873.0,Billy Thomas,48.0,25.0,95.0,19.0,25.0,48.0,41.0,2.0,10.0,2.0,51.0,19981.0,225.0
1000,2800.0,Tony Bobbitt,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2422.0,15.0
1001,2751.0,Viktor Khryapa,243.0,136.0,309.0,136.0,84.0,354.0,134.0,48.0,121.0,64.0,482.0,0.0,0.0
1002,2748.0,Dorell Wright,1580.0,807.0,2143.0,457.0,401.0,769.0,513.0,262.0,644.0,151.0,1997.0,12107.0,157.0
1003,2486.0,Maurice Baker,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,921.0,17.0
1004,2750.0,Pavel Podkolzin,0.0,0.0,2.0,4.0,0.0,3.0,3.0,1.0,4.0,4.0,9.0,19628.0,179.0
1005,2866.0,Jackie Butler,121.0,26.0,106.0,67.0,19.0,140.0,60.0,29.0,63.0,19.0,186.0,24945.0,326.0
1006,2891.0,Mark Jones,9.0,6.0,22.0,3.0,5.0,16.0,10.0,2.0,5.0,5.0,13.0,240.0,3.0
1007,101106.0,Andrew Bogut,2880.0,1479.0,2504.0,1150.0,425.0,2171.0,658.0,1037.0,801.0,638.0,5828.0,8676.0,68.0
1008,101177.0,Fabricio Oberto,443.0,279.0,342.0,216.0,86.0,698.0,304.0,70.0,103.0,67.0,1119.0,1507.0,6.0
1009,101108.0,Chris Paul,6904.0,10436.0,7723.0,2613.0,2330.0,2769.0,1091.0,165.0,4285.0,646.0,4869.0,3895.0,21.0
1010,101128.0,Francisco Garcia,1482.0,708.0,1974.0,529.0,423.0,1180.0,515.0,368.0,594.0,149.0,1338.0,2210.0,26.0
1011,101138.0,Brandon Bass,2445.0,584.0,2460.0,691.0,283.0,1363.0,718.0,454.0,1387.0,273.0,3318.0,26847.0,323.0
1012,101179.0,Ronnie Price,697.0,904.0,1180.0,457.0,400.0,892.0,497.0,55.0,284.0,94.0,632.0,34719.0,367.0
1013,101178.0,Arvydas Macijauskas,14.0,5.0,27.0,8.0,7.0,10.0,16.0,0.0,12.0,2.0,10.0,67.0,0.0
1014,101122.0,Danny Granger,3225.0,1069.0,4230.0,1059.0,546.0,1600.0,567.0,466.0,2136.0,382.0,2806.0,12481.0,140.0
1015,101180.0,Sarunas Jasikevicius,282.0,383.0,424.0,194.0,62.0,176.0,124.0,5.0,199.0,19.0,201.0,11534.0,70.0
1016,101119.0,Rashad McCants,875.0,317.0,1168.0,345.0,176.0,573.0,239.0,60.0,319.0,113.0,482.0,20703.0,223.0
1017,101127.0,Jarrett Jack,3014.0,3451.0,3860.0,1529.0,618.0,1472.0,768.0,101.0,1845.0,311.0,2196.0,3774.0,38.0
1018,101115.0,Andrew Bynum,1853.0,479.0,1446.0,623.0,128.0,1071.0,400.0,638.0,954.0,428.0,3087.0,407.0,2.0
1019,101121.0,Joey Graham,823.0,201.0,887.0,300.0,128.0,784.0,349.0,41.0,455.0,102.0,1011.0,11091.0,78.0
1020,101111.0,Charlie Villanueva,2560.0,531.0,3322.0,622.0,319.0,1425.0,622.0,334.0,746.0,222.0,2912.0,9088.0,93.0
1021,101181.0,Jose Calderon,2796.0,4791.0,3158.0,1240.0,654.0,1359.0,795.0,65.0,857.0,125.0,1964.0,32551.0,328.0
1022,101160.0,Lawrence Roberts,112.0,35.0,135.0,41.0,43.0,162.0,80.0,15.0,106.0,48.0,306.0,684.0,6.0
1023,2853.0,Earl Barron,251.0,61.0,418.0,105.0,44.0,267.0,134.0,28.0,122.0,51.0,472.0,110.0,1.0
1024,101190.0,Matt Walsh,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,887.0,8.0
1025,101124.0,Hakim Warrick,1733.0,390.0,1799.0,610.0,215.0,972.0,509.0,149.0,1335.0,499.0,2072.0,14562.0,118.0
1026,101155.0,Ryan Gomes,1828.0,679.0,2270.0,525.0,337.0,918.0,464.0,74.0,787.0,200.0,2145.0,893.0,5.0
1027,101158.0,Orien Greene,125.0,153.0,198.0,144.0,98.0,231.0,119.0,15.0,61.0,34.0,195.0,16984.0,181.0
1028,101126.0,Nate Robinson,2368.0,1751.0,3221.0,842.0,520.0,1474.0,589.0,41.0,1048.0,269.0,1402.0,152.0,0.0
1029,101107.0,Marvin Williams,3481.0,1210.0,4400.0,907.0,730.0,1955.0,939.0,508.0,1860.0,441.0,4883.0,7025.0,60.0
1030,101136.0,Salim Stoudamire,424.0,155.0,617.0,155.0,53.0,232.0,145.0,10.0,192.0,26.0,201.0,175.0,1.0
1031,101212.0,Esteban Batista,40.0,10.0,52.0,40.0,17.0,121.0,63.0,11.0,37.0,21.0,160.0,19945.0,219.0
1032,101147.0,Chris Taft,23.0,2.0,15.0,2.0,2.0,26.0,16.0,6.0,1.0,5.0,36.0,1388.0,4.0
1033,101223.0,Aaron Miles,6.0,24.0,12.0,11.0,4.0,13.0,17.0,1.0,4.0,0.0,14.0,193.0,4.0
1034,101130.0,Johan Petro,945.0,224.0,1105.0,361.0,189.0,1153.0,453.0,226.0,232.0,111.0,1784.0,6605.0,59.0
1035,101189.0,James Singleton,347.0,102.0,391.0,131.0,90.0,374.0,204.0,107.0,189.0,33.0,864.0,251.0,2.0
1036,101137.0,Daniel Ewing,157.0,166.0,242.0,103.0,66.0,139.0,112.0,9.0,70.0,19.0,155.0,225.0,3.0
1037,101118.0,Sean May,310.0,110.0,372.0,128.0,53.0,235.0,110.0,45.0,162.0,54.0,460.0,5191.0,32.0
1038,101109.0,Raymond Felton,3711.0,4633.0,5262.0,1838.0,1040.0,1729.0,846.0,176.0,1595.0,426.0,2582.0,517.0,5.0
1039,101114.0,Deron Williams,4640.0,6481.0,5810.0,2294.0,818.0,2096.0,806.0,199.0,2740.0,598.0,2488.0,12925.0,172.0
1040,101209.0,Devin Green,6.0,7.0,22.0,5.0,3.0,13.0,20.0,0.0,13.0,8.0,24.0,336.0,1.0
1041,101150.0,Lou Williams,4255.0,3209.0,5954.0,1586.0,833.0,1287.0,987.0,169.0,3425.0,670.0,2183.0,4412.0,38.0
1042,101110.0,Martell Webster,1644.0,573.0,2294.0,518.0,291.0,1030.0,559.0,157.0,848.0,225.0,1755.0,107.0,0.0
1043,101132.0,Linas Kleiza,1230.0,312.0,1603.0,397.0,155.0,910.0,390.0,69.0,623.0,193.0,1433.0,31.0,0.0
1044,101112.0,Channing Frye,2679.0,791.0,3428.0,719.0,424.0,2136.0,792.0,496.0,799.0,181.0,3657.0,1502.0,7.0
1045,101131.0,Jason Maxiell,1324.0,249.0,1375.0,461.0,216.0,1157.0,574.0,467.0,642.0,498.0,2433.0,2400.0,25.0
1046,101129.0,Luther Head,1006.0,734.0,1374.0,432.0,252.0,505.0,334.0,39.0,338.0,97.0,836.0,356.0,0.0
1047,101135.0,David Lee,4387.0,1734.0,3755.0,1382.0,586.0,2123.0,784.0,314.0,1963.0,575.0,6939.0,3586.0,28.0
1048,101261.0,Andre Owens,64.0,53.0,113.0,35.0,18.0,59.0,50.0,3.0,35.0,15.0,66.0,37197.0,479.0
1049,101188.0,Eddie Basden,14.0,6.0,22.0,7.0,9.0,14.0,15.0,2.0,8.0,2.0,25.0,196.0,0.0
1050,2684.0,Melvin Sanders,12.0,2.0,16.0,8.0,4.0,18.0,14.0,0.0,7.0,3.0,21.0,3417.0,29.0
